"id_org","org_name","id","stat","requester","date","subject","descript","tag"
"465936367","Servicio de Administración Tributaria","1306","closed","1262955107",2015-10-28,"RE","Este es un seguimiento de su solicitud anterior n.° #1218 \Conjuntos de Datos SAT\\n\nEstimado Yosu envío las rutas solicitadas.\n\nhttp","economía"
"465936367","Servicio de Administración Tributaria","1408","closed","1442759538",2015-11-06,"RV","Hola Lic. Ferré\nAdjunto el logotipo del SAT de acuerdo a las características solicitadas.\nQuedo  atento a tus comentarios\nSaludos.\n\nC.P. Fernando Roldán Ochoa\nSubadministrador de Investigación y  Gestión de Riesgo de Impuestos Internos\nSAT/AGP/ACITII/AIGRII\nTel. 58 02 00 00 Ext. 56622\n[FirmaCorreo]\n\nLa información del presente correo electrónico así como los archivos que se anexan al mismo en su caso, se encuentra clasificada como reservada de conformidad con los artículos 13, fracción V, 14, fracciones II y VI y 63 de la Ley Federal de Transparencia y Acceso a la Información Pública Gubernamental; el lineamiento Vigésimo Cuarto, fracciones I, II y IV de los “Lineamientos Generales para la Clasificación y Desclasificación de la información de las Dependencias de la Administración Pública Federal”, publicados en el Diario Oficial de la Federación el 18 de agosto de 2003; así como el artículo 69 del Código Fiscal de la Federación, toda vez que contienen información protegida por el secreto fiscal, por lo que su difusión podría constituir responsabilidad administrativa y/o penal, en términos de la Ley Federal de Responsabilidades Administrativas de los Servidores Públicos y el Código Penal Federal vigentes.,","administración"
"465936367","Servicio de Administración Tributaria","612","closed","1442759538",2015-09-15,"Envío Presentación Plan de Apertura","Lic. Roldán\n\nAgradeciendo su amabilidad al teléfono, le envío la liga en la que podrá descargar la presentación relativa al Plan de apertura","soporte"
"465936367","Servicio de Administración Tributaria","1481","closed","1442759538",2015-11-17,"RV","Este es un seguimiento de su solicitud anterior n.° #1467 \Solicitud de reunión\\n\nEstimado Yosu\nTe proporciono el nombre de las personas que acudirán a la reunión que se llevará a cabo el próximo jueves de 12","economía"
"465936367","Servicio de Administración Tributaria","539","closed","1442759538",2015-09-11,"RE","Buen día\n\nEn relación a la información proporcionada sobre las  recomendaciones para la elaboración del Plan de Apertura Institucional me surge la duda  siguiente","soporte"
"465936367","Servicio de Administración Tributaria","1733","closed","1442759578",2015-12-14,"Encuesta  “Fortaleciendo el impacto de las políticas de Gobierno Abierto en México","Buen día.\nEn relación con el correo que antecede agradeceré que me indiquen la ruta donde se puede acceder al cuestionario.\nGracias y saludos.\n\nDe","economía"
"465936367","Servicio de Administración Tributaria","235","closed","1262954747",2015-08-27,"Inventario Institucional de Datos Abiertos del SAT","Dirección General de Datos Abiertos\nPresente.\n\nCon fundamento en el paso 1.2 de la Guía de Implementación de la Política de Datos Abiertos publicada en el Diario Oficial de la Federación el 18 de junio de 2015 y en mi carácter de Enlace Sustituto de Datos Abiertos designado por el Lic. Adrián Guarneros Tapia, Administrador General de Planeación y Enlace Transversal de Datos Abiertos del Servicio de Administración Tributaria, me permito enviar los archivos siguientes","enlace"
"465936367","Servicio de Administración Tributaria","558","closed","1442759538",2015-09-14,"Seminario Web y presentación","Fernando\n\nComo acordamos telefónicamente te envío la liga (https","soporte"
"465936367","Servicio de Administración Tributaria","1433","closed","1442759538",2015-11-09,"Datos Abiertos","Cuándo","economía"
"465936367","Servicio de Administración Tributaria","1463","closed","1442759538",2015-11-12,"RV","Estimados buena tarde.\n\nAdjunto la lista de asistencia de la reunión que se realizó hoy. Adicionalmente, aprovecho la oportunidad para proponer que la siguiente reunión se lleve a cabo el próximo jueves de 12","economía"
"465936367","Servicio de Administración Tributaria","1467","closed","1442759538",2015-11-13,"Solicitud de reunión","Estimado Fernando  \n\nConfirmo nuestra disponibilidad de horario para la Asesoría que solicitan con el Ing. Ricardo Pizzuto el próximo jueves 19 de noviembre a las 12","economía"
"465936367","Servicio de Administración Tributaria","1218","closed","1262955107",2015-10-23,"Conjuntos de Datos SAT","Buenas tardes Isaac Flores Lira\n\nHe intentado comunicarme con usted por la vía telefónica pero no he tenido éxito, la extensión (44705) que marca su contacto en el Portal de Obligaciones de Transparencia comunica con otra persona. De la misma forma me he intentado comunicar con Fernando Roldán, a quién le he dejado mensajes, pero no he tenido éxito comunicándome con él. El objetivo de mi llamada es ponerme a su disposición con el fin de acelerar el proceso de publicación de sus Conjuntos de Datos, particularmente teniendo en cuenta la premura para la publicación de ciertos Conjuntos de Datos. Por favor, no dude en ponerse en contacto en cualquier momento con cualquier miembro del Escuadrón de Datos o conmigo mismo -en el correo escuadron@datos.gob.mx o vía telefónica al 50935300 ext","economía"
"466055847","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","1069","closed","1264703077",2015-10-19,"PREENTACION 19 OCTUBRE","Estimados\n\nSerían tan amables de mandar la presentación del dia de hoy? no tengo acceso aq google drive en mi institución.\n\nGracias\nSaludos\n\n[cid","administrador_de_datos"
"466055847","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","1646","closed","1264703077",2015-12-04,"SESNSP PUBLICACION DATOS","Estimado Yosu\n\nYa vi la publicación de mis datos sin embargo hay unos ajuste que quisiera hacer.\nSubí los recursos en Excel y em CSV con el mismo nombre y solo al final en ese nombre puse si es excel o csv. Se conservaron los recursos anteriores que publique que no indica el formato. Los quisiera eliminar\nCuando entro al “abstract” de mi recurso en Información Adicional siempre va a aparecer la fecha en que se cargó?  Habría manera que se adicionara un campo que señale el periodo cubierto? Ya que en Adela si lo pide.\nEn tanto se define si se puede realizar dicho cambio cada vez que suba un dato deberé de señalar el periodo cubierto en palabra clave?\n\n\nGracias\nSaludos Cordiales\n\n[cid","adela"
"466055847","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","1790","closed","1264703077",2015-12-17,"RV","Estimado Escuadrón","administrador_de_datos"
"466055847","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","306","closed","1264703077",2015-08-28,"RV","Estimados Señores\n\nEn relación a la solicitud de información de Datos Abiertos me permito informar que al ser el SESNSP un órgano desconcentrado y trabajando en el modelo de Coordinación Sectorial de Cabeza de Sector siendo esta la SEGOB esta institución ya informó de acuerdo a los archivos y correos ya enviados anexos abajo.\nLos datos correspondientes susceptibles a ser publicados por el SESNSP son los relativos al CNI y REPUVE.\nS\nSaludos Cordiales.\n\nDe","inventario"
"466055847","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","1050","closed","1264703077",2015-10-16,"DUDA METADATOs Y PUBLICACION","Estimados\n\nHay una plantilla de metadatos en la guía esto no va con los datos que debemos de publicar, es correcto? Va por fuera y es una  plantilladle metadatos para cada conjunto, es correcto?\n\nGracias\nsaludos\n\n[cid","administrador_de_datos"
"466055847","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","1791","closed","1264703077",2015-12-17,"INFORMACION DATOS USUARIOS Y AVISO DE DISPONIBILIDAD INFORMACION","Estimado Escuadrón","administrador_de_datos"
"466055847","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","1543","closed","1264703077",2015-11-26,"\FALTA iNFORMACION\ EN CATALAGO DE DATOS Y RECURSO ADICIONAL","Estimados\n\nEntre a la página Adela y en mi catálogo de datos veo que falta información que ya había cargado en su momento no tengo problema en volver a cargarla sin embargo pues es un error que debería corregirse, ahora adicionalmente y no se si por esto que se produjo la leyenda de falta de información he querido cargar un recurso nuevo misma información, pero en un formato xls adicional al csv ya cargado, no he podido hacerlo no me da la opción de cargar una nueva url\nPueden comentar por favor?\nGracias\n\n\n[cid","adela"
"466055847","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","1370","closed","1264703077",2015-11-03,"SESNSP RECURSOS DE DATOS ADICIONALES","Estimad@s y/o Yosu\n\nEn relación a los recursos que actualmente tenemos dados de alta como csv queremos darlos de alta también y en adición como xlsx. Me comentaban que la semana pasada no sería posible debido a la fecha límite del 27 y la organización de la cumbre.\nSera posible ya darlos de alta y necesitare algún procedimiento especial adicional?\n\nGracias por sus comentarios\n\nSaludos Cordiales\n\n\n[cid","administrador_de_datos"
"466055847","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","1192","closed","1264703077",2015-10-23,"RV","De","closed_by_merge"
"466055847","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","1312","closed","1264703077",2015-10-28,"","De","administrador_de_datos"
"466055847","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","1191","closed","1264703077",2015-10-23,"NUEVA DUDA","Tengo esta informacion para datos abiertos.\nEs como debe de funcionar?\n\nGracias\nSaludos\n\nhttp","administrador_de_datos"
"466055847","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","979","closed","1264703077",2015-10-12,"RV","Buenos Dias\n\nEstimados\n\nEl link anexo no me lleva a ningún webinair hay otra liga que pueda utilizar??\nSolo me lleva a una descarga de una presentación…\n\n\n[cid","adela"
"466055847","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","706","closed","1264703077",2015-09-22,"DUDA","Estimados\nEn el plan de apertura Institucional hay un rubro Visión institucional de datos abiertos a que se refiere?\n\nGracias\nSaludos Cordiales\n\n\n[cid","cumplimiento"
"466055847","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","1138","closed","1264703077",2015-10-21,"RE","De","adela"
"466055847","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","1647","closed","1264703077",2015-12-04,"Seminario web 4.1","Estimados Enances y Administradores de Datos\n\nA continuación les envío la liga en la que podrán acceder al Seminario Web del día de hoy, sobre el punto 4.1 de la Guía de Implementación de la Política de Datos Abiertos, relativo a Promover el uso, reuso y redistribución de los Datos Abiertos.\nhttps","administrador_de_datos"
"466055847","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","1286","closed","1264703077",2015-10-27,"INFORMACION SESNSP","Estimados","administrador_de_datos"
"466055847","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","1783","closed","1264703077",2015-12-16,"Datos Abiertos","Estimado Escuadrón de Datos / Yosu","administrador_de_datos"
"466055847","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","1528","closed","1264703077",2015-11-25,"acceso denegado a a Adela","Estimados\n\nNo puedo entrar a Adela. Me manda el siguiente mensaje. M epueden ayudar por favor?\n\nGracias\n\n[cid","adela"
"466055847","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","1645","closed","1264703077",2015-12-04,"Seminario Web","Estimados Enances y Administradores de Datos\n\nA continuación les envío la liga en la que podrán acceder al Seminario Web del día de hoy, sobre el punto 4.1 de la Guía de Implementación de la Política de Datos Abiertos, relativo a Promover el uso, reuso y redistribución de los Datos Abiertos.\nhttps","administrador_de_datos"
"466055847","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","1137","closed","1264703077",2015-10-21,"DUDAS","Estimados\n\nAlgunas dudas ojala las puedan comentar..\nCuando entro a Adela y a pesar de haber enviado mi inventario de datos me dice que me falta información que procede? Tengo que enviar a ustedes nuevamente mi inventario?\nTambién tengo que cargar un sector, mi información es acerca de incidencia delictiva, supongo que es justicia…\n\nEn la plática via web mencionaron que iban a enviar información relativa al diccionario de datos…. La pueden enviar?\n\n\n[cid","administrador_de_datos"
"466918197","INSTITUTO DE INVESTIGACIONES ELÉCTRICAS","1625","closed","1259370908",2015-12-03,"RV","[Descripción","cumplimiento"
"466918197","INSTITUTO DE INVESTIGACIONES ELÉCTRICAS","816","closed","1259370908",2015-09-25,"RV","Estimado Lic. Yosu Ferré","administrador"
"466918197","INSTITUTO DE INVESTIGACIONES ELÉCTRICAS","178","closed","1259370908",2015-08-26,"RV","[Descripción","soporte"
"466918197","INSTITUTO DE INVESTIGACIONES ELÉCTRICAS","230","closed","1259370908",2015-08-27,"Inventario Institucional de Datos del Instituto de Investigaciones Eléctricas","[Descripción","check_compliance"
"466918197","INSTITUTO DE INVESTIGACIONES ELÉCTRICAS","782","closed","1259370908",2015-09-24,"Apoyo técnico","Mtra. Ania Calderón Mariscal\nDirectora General de Datos Abiertos\nCoordinación de Estrategia Digital Nacional\nPresidencia de la República\n\nPor instrucciones del Dr. Gustavo Arroyo Administrador de Datos Abiertos del Instituto de Investigaciones Eléctricas, me permito, primeramente, agradecer el apoyo brindado para la generación de la cuenta en Adela. En segundo lugar, me permito solicitar apoyo para acceder a la misma, toda vez que al ingresar no nos muestra las pantallas que se indican en el texto y el video de datos.gob.mx/guia<http","administrador"
"466918197","INSTITUTO DE INVESTIGACIONES ELÉCTRICAS","769","closed","1259370908",2015-09-24,"RV","Mtra. Ania Calderón Mariscal\nDirectora General de Datos Abiertos\nCoordinación de Estrategia Digital Nacional\nPresidencia de la República\n\nPor instrucciones del Dr. Gustavo Arroyo Administrador de Datos Abiertos del Instituto de Investigaciones Eléctricas, me permito informarle que a la fecha no se ha recibido el correo con un usuario y contraseña para ingresar a adela.datos.gob.mx<http","cumplimiento"
"466918197","INSTITUTO DE INVESTIGACIONES ELÉCTRICAS","1761","closed","1259370908",2015-12-15,"Paso 4.1","[Descripción","administrador"
"466918197","INSTITUTO DE INVESTIGACIONES ELÉCTRICAS","1762","closed","1259370908",2015-12-15,"Datos Abiertos","[Descripción","administrador"
"467017597","Casa de Moneda de México","835","closed","1721763627",2015-09-25,"Verificacion de carga de Plan de Apertura","Buenas tardes\n\nPor medio de este conducto, solicito muy atentamente, sea verificado la correcta carga del plan de apertura por parte de Casa de Moneda de México.\n\nUsuario asignado","medio"
"467017597","Casa de Moneda de México","1106","closed","2242381658",2015-10-20,"","Buenas tardes\n\nMi nombre es Alexandra Morales del área de Informática de Casa de Moneda de México. En el webinar del pasado 19 de octubre de 2015, entendimos que se nos proporcionaría un formato sugerido para el diccionario de datos, quisiéramos saber si será publicado y a partir de cuando lo podríamos consultar.\n\nGRACIAS, Saludos!!\n\n\n[http","adela"
"467017597","Casa de Moneda de México","247","closed","1263683117",2015-08-27,"Inventario Institucional de Datos - CMM","Con el propósito de dar cumplimiento al Decreto que establece la Regulación en Materia de Datos Abiertos y a la información requerida por la Coordinación de Estrategia Digital Nacional de la Presidencia de la República y la Unidad de Gobierno Digital de la Secretaría de la Función Pública, me permito enviar el “Inventario Institucional de Datos” de Casa de Moneda de México, así como la Minuta de la sesión del Grupo de Trabajo de Datos Abiertos donde se formalizó dicho Inventario.\nAtentamente,\nEnlace Institucional de Datos Abiertos\n\n\n\n[ceca]\nDr. José Manuel Venegas Martínez\nSubdirector Corporativo de Planeación e Informática\nCorporate Deputy Director of Planning & IT\n\nDirecto","enlace"
"467017597","Casa de Moneda de México","567","closed","1263683207",2015-09-14,"RV","Buenos días\n¿Cuál es el link para entrar al Webinar?\n\nSaludos.\n\nDe","economía"
"467104217","Administración Portuaria Integral (API) de Altamira","580","closed","1266376248",2015-09-14,"RV","Buenas Tardes\nCon la finalidad dar seguimiento y elaboración del Plan de Apertura institucional  de Datos abiertos\nSolicito él envió de los usuarios y contraseñas para el Administrador y Enlace Institucional de Datos Abiertos, de nuestra entidad.\n\n\nEnlace Institucional de Datos Abiertos\nMayra Irán Dominguez Madero\nCoordinador de Informática\nmdominguez@puertoaltamira.com.mx<mailto","economía"
"467104217","Administración Portuaria Integral (API) de Altamira","1233","closed","1266376248",2015-10-26,"RE","Este es un seguimiento de su solicitud anterior n.° #734 \Generacion de Plan de Apert...\\n\nBuen día\nYa tengo generado Plan de Apertura\nPero no puedo publicar el catálogo de Datos\n\nMe muestra la siguiente pantalla.\n[cid","adela"
"467104217","Administración Portuaria Integral (API) de Altamira","734","closed","1266376248",2015-09-23,"Generacion de Plan de Apertura Datos abiertos,","Buen día\nEstimado Enrique Zapata\nEstoy tratando de realizar la generación del Plan de Apertura pero  una vez que le doy clic en el botón GENERAR PLAN DE APERTURA\nla pantalla se queda  en blanco, ya lo intente en varios navegadores y hace exactamente lo mismo.\n¿A qué se debe el problema?, ¿ o con quien puedo ver este problema?\n\nAgradeciendo de antemano su atención, quedo a tus órdenes para cualquier duda o comentario\nSaludos\n\n[cid","soporte"
"467104217","Administración Portuaria Integral (API) de Altamira","1517","pending","1484972077",2015-11-24,"Conjunto de Datos Requiere Atención","Buenas tardes Administrador de Datos\n\nHemos detectado que el Conjunto de datos que le remito en la siguiente liga, relativo al Directorio de empresas del Puerto de Altamira, no es público en formatos abiertos","administrador_de_datos"
"467104217","Administración Portuaria Integral (API) de Altamira","238","closed","1266376248",2015-08-27,"Paso 1.2 Crear un inventario institucional de Datos.","Buenas tardes\n\nDando cumplimiento normativo del Decreto de Datos Abiertos y el  Índice de Datos Abiertos del Programa para un Gobierno Cercano y Moderno\nY a las acciones establecidas en la Guía de Implementación de Datos abiertos\nEspecíficamente el Paso 1.2  Crear un inventario institucional de Datos del cual se desprenden las  siguiente actividades.\n\n\n1.     Las Unidades Administrativas responsables de generar y/o administrar datos deberán designar a un funcionario responsable\n\nde llenar la información para cada conjunto reportado en la plantilla del Inventario Institucional de Datos.\n\n        2. El Administrador de Datos será responsable de consolidar la información enviada por las Unidades Administrativas de su Institución.\n\nSe anexa Plantilla de Inventario Institucional de Datos, así como la Minuta de Integración del  Grupo de Trabajo.\nQuedo a sus órdenes para cualquier duda o comentario al respecto.\nSaludos Cordiales\n\n\n[Firma],","cumplimiento"
"467104217","Administración Portuaria Integral (API) de Altamira","562","closed","1479651848",2015-09-14,"datos para ingresar al webinario","Buenos días\n\nPor este medio le hago del conocimiento que no he recibido correo alguno donde se me asigne un usuario y contraseña para ingresar al sitio del a exposición.\nLe doy mis datos","medio"
"467104217","Administración Portuaria Integral (API) de Altamira","626","closed","1266376248",2015-09-17,"Usuario y contraseña ADELA","Buenas Tardes\nContinuamos sin recibir el Usuario y Contraseña para poder entrar el portal de la plataforma ADELA\nY de esta forma dar cumplimiento de  Priorizar y publicar el Plan de Apertura en el portal datos.gobmx\nAgradeceré mucho su apoyo para tener la información  en tiempo\nSaludos\n\nEnlace Institucional de Datos Abiertos\nMayra Irán Dominguez Madero\nCoordinador de Informática\nmdominguez@puertoaltamira.com.mx<mailto","enlace"
"467397087","Banco Nacional de Comercio Exterior","1124","closed","1277265758",2015-10-21,"Pantalla Porta Adela","[No content]","economía"
"467397087","Banco Nacional de Comercio Exterior","716","closed","1277265758",2015-09-22,"Dudas en ADELA","Estimados","automatica"
"467397087","Banco Nacional de Comercio Exterior","1181","closed","1277265758",2015-10-23,"Duda urgente","Buen día\n\nYa estoy subiendo las URL´S sin embargo por conjunto de datos sólo me permite subir “una” URL y yo necesito subir 6 por cada conjunto ej","economía"
"467397087","Banco Nacional de Comercio Exterior","823","closed","1277265458",2015-09-25,"DATOS ABIERTOS","Mtra. Ania Calderón Mariscal\nDirectora General de Datos Abiertos\nCoordinación de Estrategia Digital Nacional\nPresidencia de la República\n\nEn cumplimiento a la “Implementación de la Política de Datos Abiertos” para la realización de los pasos  1. 3 - Priorizar los Datos de Valor y 1. 4 - Generar y Publicar el Plan de Apertura Institucional, informo a usted que por parte de  Bancomext se concluyó el día 24 de septiembre, la carga del Plan de Apertura en la plataforma “ADELA”.\n\nComo evidencia de cumplimiento anexo envío el Plan de Apertura Bancomext, así como la minuta de la junta celebrada el 22 de septiembre, que cuenta con el visto bueno del  Grupo de Trabajo sobre los Conjuntos de Datos que formarán parte del Plan de Apertura, sus fechas compromiso y frecuencias de actualización.\n\nQuedamos a sus órdenes para cualquier información adicional al respecto.\n\nJosé I. Lasa Arana\nDirector de Sistemas\nBanco Nacional de Comercio Exterior, S.N.C.,","administrador_de_datos"
"467397087","Banco Nacional de Comercio Exterior","1264","closed","1277265758",2015-10-26,"Accesibilidad y Permanencia Recursos de Datos","Estimado Yosu","economía"
"467397087","Banco Nacional de Comercio Exterior","1209","closed","1277265758",2015-10-23,"RV","Estimado Yosu","economía"
"467397087","Banco Nacional de Comercio Exterior","344","closed","1277265458",2015-08-28,"ENTREGA DE INVENTARIO INICIAL DE DATOS ABIERTOS","A quien corresponda","inventario"
"467397087","Banco Nacional de Comercio Exterior","1082","closed","1277265758",2015-10-19,"Preguntas ADELA","Estimados","adela"
"467397087","Banco Nacional de Comercio Exterior","1135","closed","1277265758",2015-10-21,"Fecha de Publicación","Estimado Yosu","economía"
"467397087","Banco Nacional de Comercio Exterior","1129","closed","1277265758",2015-10-21,"Fecha de Publicación","[No content]","economía"
"467397087","Banco Nacional de Comercio Exterior","657","closed","1277265758",2015-09-18,"Dudas","Estimados","soporte"
"467530947","Instituto Nacional de Ciencias Médicas y Nutrición \Salvador Zubirán\","388","closed","1279738468",2015-08-28,"envío de minuta de Grupo de Trabajo INCMNSZ","Por instrucciones del Lic. Mario Márquez Albo Director de Administración  y Enlace Institucional para la implementación de la Política de Datos Abiertos, remito de forma adjunta la Minuta de Trabajo del Consejo institucional de Datos Abiertos del INCMNSZ y la lista de asistencia de dicha sesión, cabe señalar que dicha minuta de trabajo aún se encuentra en proceso de firmas, por lo que se envía en el estado en que se encuentra al día de hoy a efecto de cumplir en tiempo y forma con lo señalado en la Guía de Implementación, asimismo, en cuanto se recolecte la totalidad de las firmas, se hará llegar por este mismo medio en alcance al presente correo.\n\nSin otro particular quedo a sus órdenes.\n\nAtentamente\n\nLic. Jorge Alberto Cancino Crocker\nDirección de Administración\n54870900 ext 2962 o 3624,","demografía"
"467530947","Instituto Nacional de Ciencias Médicas y Nutrición \Salvador Zubirán\","117","closed","1224030777",2015-08-20,"Consulta Instituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán","Buenas tardes me gustaría solicitar de favor pudieran enviarnos información que se genere respecto de la Implementación de Datos Abiertos, nos dimos cuenta\nque se pasó una fecha para asistir a una capacitación; mi pregunta es de qué forma podemos enterarnos de dichos eventos o como informan de ello.\nA fin de comprender tanto la Guía como las actividades a llevar a cabo en la Institución, para estar en posibilidad de dar apoyo al Instituto así como dar cumplimiento con dicha normatividad.\nQuedo atenta de su mensaje, y agradezco mucho la atención a mi petición!!!\n\nL.C. Alma Delia González Trejo\nÓrgano Interno de Control en el Incmnsz\nAuditor\ntel. 54 87 09 00 exts. 2914 y 2915\ndirecto 55 73 20 78,","null"
"467530947","Instituto Nacional de Ciencias Médicas y Nutrición \Salvador Zubirán\","342","closed","1272734897",2015-08-28,"Inventario Institucional de Datos.","Envío el Inventario Institucional de Datos del Instituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán.\n\nQuedo a sus órdenes para cualquier aclaración al respecto.\n\n\nMARÍA MÓNICA LÓPEZ YÁÑEZ\nINCMNSZ - DEPTO. DE DESARROLLO Y MTTO. DE SISTEMAS\nEXTs. 2912 2289, 3967\nP Antes de imprimir este mail, piensa si realmente es necesario,","inventario"
"467596167","Fideicomiso Fondo Nacional de Habitaciones Populares","1699","closed","1277011918",2015-12-09,"Publicación de base de datos de Datos abiertos de FONHAPO","Buenas tardes\n\nMe presento soy Subgerente de área de sistemas , y por instrucciones del Gerente de Sistemas, Armando Barrón Cilidón, me estoy poniendo en contacto con ustedes por el motivo de que realizamos la publicación de nuestras base de datos desde el 30 de Octubre de esta año, y, a la fecha no se ven reflejadas en la búsqueda del portal de www.datos.gob.mx<http","administración"
"467596167","Fideicomiso Fondo Nacional de Habitaciones Populares","341","closed","1277011828",2015-08-28,"Enviamos el inventario_general_de_datos_FONHAPO.xlsx","En atención a las disposiciones en materia de datos abiertos el Fideicomiso Fondo Nacional de Habitaciones Populares, envía el inventario general, en el formato establecido para este fin.\n\nQuedamos a la orden para cualquier comentario o requerimiento de información adicional.\n\nATENTAMENTE\n\n\nArmando Barrón Cilidón\nGerente de Sistemas y Soporte Técnico Informático\nFONHAPO,","inventario"
"467995168","Policía Federal","320","closed","1266402047",2015-08-28,"Correo Datos Abiertos","Licenciada Alejandra Lagunes Soto Ruiz\nCoordinadora de Estrategia Digital Nacional\nPresidencia de la República\n\nEstimada Coordinadora","inventario"
"468150488","Centro de Capacitación Cinematográfica","122","closed","1231001018",2015-08-21,"RV","A quien corresponda","cumplimiento"
"468150488","Centro de Capacitación Cinematográfica","121","closed","1231001018",2015-08-21,"Inventario Datos CCC","A quien corresponda","closed_by_merge"
"468224587","CENTRO DE INVESTIGACIONES Y ESTUDIOS SUPERIORES EN ANTROPOLOGÍA SOCIAL","802","closed","1263406837",2015-09-25,"Consulta Plan de Apertura","Buenas tardes\n\nEn referencia a la publicación del Plan de Apertura Institucional solicitamos atentamente apoyo con la siguiente duda.\n\nEl día de hoy realizamos los pasos en la herramienta ADELA para generar el Plan de Apertura hasta el punto donde se selecciona el botón “Generar Plan de Apertura” y nos presentó la pantalla con el Plan generado\n\n[cid","soporte"
"468224587","CENTRO DE INVESTIGACIONES Y ESTUDIOS SUPERIORES EN ANTROPOLOGÍA SOCIAL","243","closed","1263406757",2015-08-27,"RE","A quien corresponda\ndatos.gob.mx\n\nEstimados","inventario"
"468330938","Secretaría de Agricultura Ganadería, Desarrollo Rural, Pesca y Alimentación","1541","closed","1261218377",2015-11-26,"Seguimiento a Consultas datos.gob.mx","Escuadrón de Datos Abiertos\nA quien corresponda\n\n\nBuenos días en seguimiento a las puntos de la Guía de implementación de la materia, Paso 3.1, podrán apoyarme.\nEs posible detectar en el portal web datos.gob.mx_\n\n·         Cuantas veces se han consultado las bases de datos del CONADESUCA?\n\n·         Cuáles son las dudas sobre las bases de datos del CONADESUCA?\n\n·         Como le doy seguimiento a las dudas sobre nuestras bases de datos?\nAprovecho la ocasión, para\n\n·         Que definen ustedes como caso de éxito?\n\n·         Existe un procedimiento para documentar o presentar el caso de éxito?\n\nQuedo atento a sus comentarios.\n\nSaludos.\n\n\n\n[octavio.espinoza@sagarpa.gob.mx]<http","geografía"
"468330938","Secretaría de Agricultura Ganadería, Desarrollo Rural, Pesca y Alimentación","1500","closed","1484867767",2015-11-20,"Inf pendiente resuelta.","Estimado Yosu Ferré; agradezco tus finas atenciones en la reunión del jueves pasado así como tu correo con el fin de apoyarnos en una gestión nuestra pendiente; te comento que ya lo solucionamos y estaremos en comunicación con algún motivo próximamente; attos saludos AGN.\n\n[firma contacto]\n\n________________________________\nwww.mexicoproduce.mx <http","enlace"
"468330938","Secretaría de Agricultura Ganadería, Desarrollo Rural, Pesca y Alimentación","461","closed","1225853917",2015-09-03,"Duda del correo RE","Este es un seguimiento de su solicitud anterior n.° #131 \Inventario General de Datos...\\n\nBuen día;\n\nDe acuerdo a las observaciones que nos hacen llegar sobre el Inventario de Datos Institucional de la SAGARPA (el cual anexo);\nFUENTE DATOS","ambiente"
"468330938","Secretaría de Agricultura Ganadería, Desarrollo Rural, Pesca y Alimentación","147","closed","1225853927",2015-08-24,"Duda","Buenas tardes;\n\nEl viernes se envió el Inventario General de Datos de la SAGARPA para sus comentarios esto para dar cumplimiento al paso 1.2-Crear un Inventario Institucional de Datos. (enviar antes del 28 de agosto para su revisión).\n\nCon este envío del viernes es suficiente y se da por recibido?\nGracias, quedamos en espera de su pronta respuesta.\n\n[Firma1]\n[image003]\n\nDe","enlace"
"468330938","Secretaría de Agricultura Ganadería, Desarrollo Rural, Pesca y Alimentación","936","closed","1678978558",2015-10-07,"Soporte remoto","Buen día escuadrón de datos en nombre del Fís. Mat. José Fernández Betanzos que actúa como Enlace Institucional y Administrador de datos abiertos del CONADESUCA, quisiera solicitar la aclaración de una duda, la cuestión es que se planea añadir una nueva base de datos la cual contiene una lista de documentos de investigación relevantes para la caña de azúcar, la duda sería si es aceptable añadir este tipo de base de datos y si es así, cuál sería el procedimiento para actualizar el Inventario de Datos y el Plan de Apertura, de antemano gracias y esperamos su respuesta.\n\n\n\n\n\n\n\n\n[alberto.gracia@sagarpa.gob.mx]<http","adela"
